"","ID","N","a","b","sd","signal"
"3445",13445,500,-4.78373107500374,9.47708065621555,0.848736854968593,0
"3446",13446,100,3.54105226695538,6.63936881814152,0.461836377391592,0
"3447",13447,200,-5.72231832891703,3.19323154632002,0.959601676091552,0
"3448",13448,300,3.10967804398388,4.48482787702233,0.201797040179372,0
"3449",13449,400,8.53826056234539,9.29795029107481,0.0961625680793077,0
"3450",13450,500,0.893161152489483,-8.83577586151659,0.59152864292264,0
"3451",13451,100,6.40260649379343,7.34955492429435,0.484282976016402,0
"3452",13452,200,-2.35111464746296,-9.99835748225451,0.314108725637197,0
"3453",13453,300,-3.55541015509516,-6.30023370496929,0.828860727837309,0
"3454",13454,400,-5.16631958074868,-9.68912301119417,0.171012377599254,0
"3455",13455,500,7.64458529185504,-1.48830371443182,0.840009304927662,0
"3456",13456,100,7.24054817575961,-8.34772492293268,0.369380546966568,0
"3457",13457,200,8.61058801412582,-8.78644560929388,0.0373314083553851,0
"3458",13458,300,-5.00558150932193,0.918775391764939,0.765744420932606,0
"3459",13459,400,3.33783044479787,0.369072025641799,0.118587298990533,0
"3460",13460,500,-2.41558206733316,-7.63444538693875,0.641194479772821,0
"3461",13461,100,-1.77486420609057,6.16375926416367,0.878590059699491,0
"3462",13462,200,-8.71259091421962,-7.70073983352631,0.0637821108102798,0
"3463",13463,300,1.76092292182148,5.91134034562856,0.386304113548249,0
"3464",13464,400,5.26865699794143,-5.15537744387984,0.725286875385791,0
"3465",13465,500,5.07940207608044,8.55653275735676,0.157914118142799,0
"3466",13466,100,4.61587285622954,2.92531449813396,0.430942264385521,0
"3467",13467,200,-4.15836504194885,8.0364317400381,0.101225394289941,0
"3468",13468,300,4.41918151918799,5.73196191806346,0.300545890582725,0
"3469",13469,400,-2.21800072584301,-6.47555498871952,0.505798960104585,0
"3470",13470,500,-6.81791117414832,-9.69793722964823,0.360802294919267,0
"3471",13471,100,3.38253614492714,-2.62198102194816,0.427991382079199,0
"3472",13472,200,-8.65641883108765,3.83264367002994,0.620343036018312,0
"3473",13473,300,3.7138330982998,0.958537571132183,0.904483286064163,0
"3474",13474,400,-3.47182835452259,6.51134077925235,0.69897841126658,0
"3475",13475,500,-0.597180631011724,-6.64497019723058,0.142232225043699,0
"3476",13476,100,6.65844381786883,4.02024514507502,0.975902939215302,0
"3477",13477,200,3.77947004511952,4.93409650400281,0.310558182187378,0
"3478",13478,300,-0.0978172896429896,9.69222723506391,0.0721265339532204,0
"3479",13479,400,-5.92855602502823,8.57560622971505,0.586139463586733,0
"3480",13480,500,2.01920046936721,-4.56338899210095,0.422088255174458,0
"3481",13481,100,-4.77526160422713,-6.964315851219,0.550224909326062,0
"3482",13482,200,-0.544844795949757,9.94069003500044,0.0991685440184191,0
"3483",13483,300,7.91708935983479,5.05457232240587,0.9184341263026,0
"3484",13484,400,2.12333362549543,-4.55162818077952,0.652472045505419,0
"3485",13485,500,3.58481993898749,-4.55368071328849,0.479174858890474,0
"3486",13486,100,-5.358527591452,6.90790716093034,0.383841590490192,0
"3487",13487,200,-6.46727649029344,-6.28216282930225,0.999290529638529,0
"3488",13488,300,9.17804072145373,7.07833628170192,0.65477565350011,0
"3489",13489,400,-3.1112020323053,0.335901863873005,0.3269772331696,0
"3490",13490,500,0.65652440302074,-9.53494890127331,0.657924687024206,0
"3491",13491,100,-8.72440357226878,-5.84351025056094,0.918321722652763,0
"3492",13492,200,-4.12810252979398,6.1688844114542,0.819268867140636,0
"3493",13493,300,-0.377902956679463,7.06475315149873,0.153074881679383,0
"3494",13494,400,-5.37010470405221,7.2799147805199,0.516261514043435,0
"3495",13495,500,-9.4582657655701,3.87714829295874,0.569460792001337,0
"3496",13496,100,-7.09829184226692,7.76327826082706,0.277610428165644,0
"3497",13497,200,-4.83420046512038,9.87254783976823,0.00853403564542532,0
"3498",13498,300,2.48917900957167,-5.13133912347257,0.117386227240786,0
"3499",13499,400,1.08969838824123,5.1881717890501,0.691064134472981,0
"3500",13500,500,4.47521448601037,6.25094717834145,0.14092114707455,0
"3501",13501,100,-2.55962904542685,3.6392121296376,0.67922291206196,0
"3502",13502,200,-2.00601689051837,5.50024039577693,0.957855646498501,0
"3503",13503,300,-3.3278545551002,-3.25815877877176,0.926910654874519,0
"3504",13504,400,-4.25801327917725,-6.25524399336427,0.652596177067608,0
"3505",13505,500,-5.06355058401823,-1.99423062615097,0.538088222034276,0
"3506",13506,100,-6.98832333087921,-1.33702991064638,0.738001866266131,0
"3507",13507,200,-4.78402955457568,1.65113531984389,0.135518606984988,0
"3508",13508,300,-7.55758323706686,5.72491286322474,0.464094072813168,0
"3509",13509,400,-1.39394130092114,-5.05404937081039,0.066134232096374,0
"3510",13510,500,2.42782169487327,-4.86012839712203,0.113665808457881,0
"3511",13511,100,5.95701741520315,-6.00700401701033,0.0495536811649799,0
"3512",13512,200,0.757910022512078,-4.4482242455706,0.320913791423663,0
"3513",13513,300,7.70976996049285,-1.38503795489669,0.327266578096896,0
"3514",13514,400,-1.4073951356113,-1.93317055236548,0.553930602036417,0
"3515",13515,500,-6.09170651063323,7.12958618532866,0.862740232143551,0
"3516",13516,100,-2.85022054798901,-4.89679769612849,0.0065297894179821,0
"3517",13517,200,1.3679454755038,-8.71814519166946,0.464352749520913,0
"3518",13518,300,-2.66769040841609,-2.44304463732988,0.432619806146249,0
"3519",13519,400,4.4403275847435,-6.698714857921,0.315226160222664,0
"3520",13520,500,-0.37768813315779,9.63745539076626,0.246278205548092,0
"3521",13521,100,6.58183820545673,-0.321167483925819,0.0620230331776005,0
"3522",13522,200,3.57288206461817,4.51090225018561,0.914411276811734,0
"3523",13523,300,6.71861873008311,8.30708099529147,0.857193515170366,0
"3524",13524,400,-7.3128815786913,-2.25274955388159,0.19511313457042,0
"3525",13525,500,6.15338164381683,0.831045284867287,0.119917853082719,0
"3526",13526,100,6.34610620792955,-1.79510976653546,0.702653140528128,0
"3527",13527,200,0.714539960026741,-7.46264962945133,0.464101076126099,0
"3528",13528,300,8.71162627823651,4.84589499421418,0.448935192311183,0
"3529",13529,400,2.57513992022723,-6.45813669078052,0.922202041605487,0
"3530",13530,500,-9.9944866495207,2.13641018141061,0.952871397836134,0
"3531",13531,100,3.66132254712284,-6.66092336643487,0.0290504349395633,0
"3532",13532,200,-6.78240407723933,3.66047308314592,0.876046555116773,0
"3533",13533,300,-3.46904010977596,8.2192191015929,0.5913843694143,0
"3534",13534,400,-5.46410580165684,6.53316532727331,0.516369593096897,0
"3535",13535,500,-9.01734816841781,-3.70171581860632,0.161648481851444,0
"3536",13536,100,7.47277381829917,6.29229343961924,0.322712723864242,0
"3537",13537,200,9.76128225680441,-7.25948057603091,0.237402175087482,0
"3538",13538,300,-1.82242619339377,-8.41307410504669,0.400964812142774,0
"3539",13539,400,9.6338346786797,-0.0842381082475185,0.0623177214353328,0
"3540",13540,500,-5.56454671081156,-3.85669200215489,0.395628553116694,0
"3541",13541,100,-4.87792883068323,2.08753623533994,0.558858055388555,0
"3542",13542,200,-3.50137206725776,-8.12936551868916,0.55899850372225,0
"3543",13543,300,-8.69939807802439,1.22979459818453,0.733564436435699,0
"3544",13544,400,-7.57198201026767,-8.80439741071314,0.0193989148829132,0
"3545",13545,500,-4.51997785363346,6.85341162141412,0.0787413401994854,0
"3546",13546,100,5.22201382555068,3.48460773937404,0.184437156422064,0
"3547",13547,200,-9.74203564226627,-2.57826617453247,0.782713857712224,0
"3548",13548,300,6.42779381014407,-4.4704269291833,0.809357908321545,0
"3549",13549,400,9.88536587916315,-1.387800546363,0.321308637503535,0
"3550",13550,500,8.61603150144219,-2.49400360975415,0.127473076805472,0
"3551",13551,100,-7.63088336214423,2.032600059174,0.0133975923527032,0
"3552",13552,200,-7.14844905305654,-3.64553145132959,0.610997634939849,0
"3553",13553,300,-6.15428959950805,9.83752542175353,0.0548220050986856,0
"3554",13554,400,8.40078529901803,-2.49562301672995,0.321554037742317,0
"3555",13555,500,-3.43108670320362,-4.63764457497746,0.768236667849123,0
"3556",13556,100,-6.34627087507397,-0.387929868884385,0.136045557679608,0
"3557",13557,200,9.34066146146506,-2.02994166873395,0.796641598921269,0
"3558",13558,300,-6.02068130392581,7.34625975135714,0.417105707339942,0
"3559",13559,400,3.84141725953668,-0.435388796031475,0.165594934982989,0
"3560",13560,500,-6.80819275788963,-3.0787216918543,0.160689822398126,0
"3561",13561,100,-8.11379342805594,-4.11900389473885,0.199794850545004,0
"3562",13562,200,0.258824229240417,7.14705030433834,0.159995241871083,0
"3563",13563,300,-5.17175343353301,9.68012718018144,0.384016476804391,0
"3564",13564,400,2.41560771130025,-3.07545313611627,0.452215760713443,0
"3565",13565,500,2.17250254470855,-2.07927471026778,0.943327139364555,0
"3566",13566,100,-5.46450448222458,2.46295887976885,0.531918797409162,0
"3567",13567,200,1.60488953348249,-0.627856235951185,0.241512499313898,0
"3568",13568,300,-7.29040361940861,-0.921777221374214,0.915212660562247,0
"3569",13569,400,3.38288249913603,8.13525603618473,0.934786174679175,0
"3570",13570,500,-3.35642657242715,-2.92127868160605,0.497254458488896,0
"3571",13571,100,-4.17540003079921,2.37238546367735,0.285511089256033,0
"3572",13572,200,-2.48904799576849,1.5833988878876,0.594559039687738,0
"3573",13573,300,-1.71965659130365,-8.69564265944064,0.674512994242832,0
"3574",13574,400,6.25751193147153,4.27347218152136,0.0929484602529556,0
"3575",13575,500,6.68125883676112,-6.71279630158097,0.163680516183376,0
"3576",13576,100,8.56953551527113,9.00117785669863,0.253128989133984,0
"3577",13577,200,-0.898845554329455,-8.34181969054043,0.812527827685699,0
"3578",13578,300,-4.4982666336,1.72608724795282,0.640035739634186,0
"3579",13579,400,7.02851187437773,-5.73095418512821,0.621062634047121,0
"3580",13580,500,3.01357011310756,-5.54969595745206,0.746866989182308,0
"3581",13581,100,2.96276589855552,-3.08886731509119,0.524762707995251,0
"3582",13582,200,-6.86693909112364,9.94426148477942,0.905756403924897,0
"3583",13583,300,-3.70735112577677,-5.27341311331838,0.124312322819605,0
"3584",13584,400,-1.45047487225384,-0.403761034831405,0.942316798958927,0
"3585",13585,500,4.86972116399556,-9.57551862578839,0.412360883085057,0
"3586",13586,100,-2.11422527674586,-2.63854672666639,0.457918681902811,0
"3587",13587,200,7.36941521987319,8.44214179553092,0.926205304451287,0
"3588",13588,300,-0.232630157843232,2.37480244133621,0.0116856074195316,0
"3589",13589,400,-4.25182237289846,-7.94809846673161,0.544205157784745,0
"3590",13590,500,-5.00047000125051,-8.77384071704,0.852766227209941,0
"3591",13591,100,4.10295498091727,-2.70881577394903,0.622651104815304,0
"3592",13592,200,-2.17726089060307,-1.28634422086179,0.788209982449189,0
"3593",13593,300,-5.59535757172853,-6.12753221765161,0.977824499830604,0
"3594",13594,400,2.67363434191793,5.44579083099961,0.0457388740032911,0
"3595",13595,500,-6.56255912035704,-5.12709595728666,0.593711420428008,0
"3596",13596,100,-9.67366692610085,-3.06326248217374,0.218478167429566,0
"3597",13597,200,-7.99306826665998,3.45298439264297,0.689877390628681,0
"3598",13598,300,0.0379579467698932,0.558298653922975,0.00891415503811219,0
"3599",13599,400,7.39740135613829,-7.03954779077321,0.0641835830174387,0
"3600",13600,500,8.45106428023428,7.00593940448016,0.933781351428479,0
"3601",13601,100,-4.84070209320635,-1.80756547488272,0.85542760649696,0
"3602",13602,200,-7.4014988495037,-5.31550830230117,0.741178368683904,0
"3603",13603,300,4.14047429803759,0.364137934520841,0.126917097139385,0
"3604",13604,400,-8.05342678911984,8.17834137007594,0.949436450377107,0
"3605",13605,500,-4.16199830360711,-9.78252143133432,0.441332377959043,0
"3606",13606,100,2.07835458684713,4.81231545098126,0.119206481846049,0
"3607",13607,200,-9.25770218484104,-9.9044510582462,0.269619056023657,0
"3608",13608,300,9.07255964819342,9.65930013451725,0.620751813054085,0
"3609",13609,400,-9.61487453896552,9.02819355018437,0.09087153384462,0
"3610",13610,500,-9.52976082451642,-9.05873404815793,0.358032853342593,0
"3611",13611,100,1.0220249928534,7.3435314418748,0.775931517593563,0
"3612",13612,200,5.08179153781384,6.30378131289035,0.281688601477072,0
"3613",13613,300,-1.95122214965522,-3.66667865309864,0.929494207492098,0
"3614",13614,400,-3.90769041609019,-9.17932718526572,0.221366970101371,0
"3615",13615,500,0.180283482186496,9.03182141948491,0.0264955620712512,0
"3616",13616,100,7.62018306180835,8.62402859609574,0.104479023488238,0
"3617",13617,200,6.24663331545889,0.448269513435662,0.351285902961623,0
"3618",13618,300,7.27443974930793,-9.14189876057208,0.642093870555982,0
"3619",13619,400,-7.41464357823133,4.20894954353571,0.901084754848853,0
"3620",13620,500,-1.08211877290159,-3.5241337120533,0.839803707785904,0
"3621",13621,100,-8.45830234698951,-7.27400148753077,0.864021359011531,0
"3622",13622,200,0.982371065765619,-5.05046722479165,0.653301852988079,0
"3623",13623,300,-8.05280636064708,1.88432264141738,0.907757366541773,0
"3624",13624,400,5.08286899421364,-2.17281932942569,0.81627107760869,0
"3625",13625,500,-8.62993848044425,6.82268910575658,0.342798310564831,0
"3626",13626,100,0.492193996906281,-8.37465646211058,0.388738170964643,0
"3627",13627,200,9.32048969902098,-6.46232814528048,0.352529255673289,0
"3628",13628,300,-9.53571696765721,5.64753271639347,0.986299412557855,0
"3629",13629,400,6.87149495817721,-4.79043257422745,0.00777433044277132,0
"3630",13630,500,-2.37338349223137,-3.59410047531128,0.495480795158073,0
"3631",13631,100,-5.43376363348216,-9.22495690640062,0.105897547677159,0
"3632",13632,200,-4.25674321129918,-0.22593691945076,0.594169754069299,0
"3633",13633,300,1.75533925183117,-5.87028427515179,0.827176795341074,0
"3634",13634,400,7.14415692258626,2.01037619728595,0.515216890489683,0
"3635",13635,500,-3.76766035798937,-8.64605462178588,0.583411369007081,0
"3636",13636,100,4.70666677691042,8.30290072597563,0.770091531099752,0
"3637",13637,200,-9.02146987151355,-2.49002833850682,0.357578466879204,0
"3638",13638,300,-1.3861186336726,-8.63675344735384,0.974441921338439,0
"3639",13639,400,-7.49217093456537,-2.45293361134827,0.301203215960413,0
"3640",13640,500,6.1035914067179,3.59748914837837,0.493052428588271,0
"3641",13641,100,-6.99885620735586,2.46901420410722,0.420525982743129,0
"3642",13642,200,6.84885120019317,7.30691655538976,0.576917555183172,0
"3643",13643,300,-9.02765606064349,-7.20564774237573,0.590592393651605,0
"3644",13644,400,0.213480452075601,-4.60319247096777,0.861506938934326,0
"3645",13645,500,-8.21417464874685,-5.04744332749397,0.563108596950769,0
"3646",13646,100,5.65640193875879,-8.41176609508693,0.392670748289675,0
"3647",13647,200,-1.46788107696921,7.69987483508885,0.837363866623491,0
"3648",13648,300,-3.61938865389675,5.1435587182641,0.21820368943736,0
"3649",13649,400,-2.00871091336012,8.85452225804329,0.84876068145968,0
"3650",13650,500,1.78912887815386,3.19295878056437,0.514579665847123,0
"3651",13651,100,8.75243694987148,-3.92241077963263,0.166313732275739,0
"3652",13652,200,-2.25741968955845,4.19536830857396,0.737065534107387,0
"3653",13653,300,9.95232899207622,-3.14965087920427,0.974951017880812,0
"3654",13654,400,4.34414215851575,7.92449981439859,0.213272882858291,0
"3655",13655,500,-4.82942588161677,3.0789635470137,0.631607548333704,0
"3656",13656,100,7.89668204262853,-2.13482082355767,0.742195655358955,0
"3657",13657,200,5.601786240004,9.29277709685266,0.360082192113623,0
"3658",13658,300,-7.61368960142136,-5.90630348771811,0.678841371322051,0
"3659",13659,400,-9.75408544763923,-6.83170176111162,0.955751957604662,0
"3660",13660,500,0.710577871650457,0.347549859434366,0.0988079069652453,0
"3661",13661,100,-1.54452398885041,7.84710608422756,0.336617342894897,0
"3662",13662,200,-1.71160683967173,9.36140361241996,0.991029984084889,0
"3663",13663,300,-4.91201870143414,0.291140018962324,0.148141293320805,0
"3664",13664,400,-8.43005200382322,7.79526646714658,0.508980914019048,0
"3665",13665,500,0.450718938373029,-2.17064353637397,0.616861534304917,0
"3666",13666,100,-4.17555033694953,7.30915501713753,0.9762281361036,0
"3667",13667,200,8.42440578620881,-5.51899537909776,0.0486618052236736,0
"3668",13668,300,0.229304833337665,-2.48730889521539,0.795702172443271,0
"3669",13669,400,-3.59000527299941,3.03010394331068,0.934126674663275,0
"3670",13670,500,-2.53097188659012,-4.04265660326928,0.686390389688313,0
"3671",13671,100,-4.48806292843074,5.28146532829851,0.747578810201958,0
"3672",13672,200,-5.59847315307707,-6.47639046423137,0.777240242576227,0
"3673",13673,300,0.0307281641289592,9.0924279158935,0.0212871289114605,0
"3674",13674,400,6.93826706614345,-5.62051657121629,0.0673422140534967,0
"3675",13675,500,-1.08562404289842,8.23770412709564,0.539885020814836,0
"3676",13676,100,9.41381025593728,-2.05670888535678,0.286859208485112,0
"3677",13677,200,-1.33610598277301,7.17669429723173,0.712988776620477,0
"3678",13678,300,9.73154840059578,9.97056596912444,0.139947118237615,0
"3679",13679,400,-6.43529034219682,2.73934048134834,0.962858780520037,0
"3680",13680,500,8.25143992435187,3.7844158615917,0.548673600889742,0
"3681",13681,100,-4.85692744608968,7.12049573194236,0.279731390066445,0
"3682",13682,200,-5.65508505795151,8.39075592346489,0.253238793695346,0
"3683",13683,300,-4.69430704135448,-3.92310751602054,0.333203702466562,0
"3684",13684,400,2.3371549975127,2.37449833191931,0.40761093259789,0
"3685",13685,500,7.02923652715981,5.78612993936986,0.55828865757212,0
"3686",13686,100,1.02458527777344,-1.00605773273855,0.442927981493995,0
"3687",13687,200,4.1021790355444,2.00144212692976,0.279861975694075,0
"3688",13688,300,-0.539853321388364,-5.27594146318734,0.934292626334354,0
"3689",13689,400,5.61287040356547,-4.31899145245552,0.363487457623705,0
"3690",13690,500,-9.80904571246356,5.05018759518862,0.839182350318879,0
"3691",13691,100,-4.70371307805181,-8.79302353598177,0.226718948222697,0
"3692",13692,200,-6.65739674586803,6.05657058767974,0.934653669828549,0
"3693",13693,300,3.50111716426909,-9.81511083897203,0.888060653815046,0
"3694",13694,400,3.03717137780041,-1.05453734286129,0.144395656418055,0
"3695",13695,500,-6.4524371130392,-9.39684764947742,0.550913405604661,0
"3696",13696,100,-7.58300147019327,-3.71331920847297,0.281446817563847,0
"3697",13697,200,1.44407382234931,8.1345229735598,0.162295891903341,0
"3698",13698,300,8.16957897040993,2.64448392670602,0.988735496997833,0
"3699",13699,400,-3.04798851720989,7.21667588688433,0.595554684055969,0
"3700",13700,500,3.13228405546397,-6.73875445034355,0.216803818708286,0
"3701",13701,100,7.27611294481903,3.95727857016027,0.942424467764795,0
"3702",13702,200,5.03792631905526,5.13043225742877,0.243865051772445,0
"3703",13703,300,-8.96929289679974,6.11545326188207,0.0769256746862084,0
"3704",13704,400,9.86412953119725,-9.25729810260236,0.358282349305227,0
"3705",13705,500,7.5103250099346,-9.25944081507623,0.162875916343182,0
"3706",13706,100,6.12876182887703,1.51946606114507,0.737066071480513,0
"3707",13707,200,-8.78794339485466,4.46764236316085,0.819575090659782,0
"3708",13708,300,-5.26961111929268,-0.955039015971124,0.460766854230314,0
"3709",13709,400,-1.53463310096413,3.41628949623555,0.996183626353741,0
"3710",13710,500,3.63454952836037,-9.95035964529961,0.233337370445952,0
"3711",13711,100,-4.86950616817921,8.67123395204544,0.661751736421138,0
"3712",13712,200,8.81416925229132,6.3597902469337,0.217548731015995,0
"3713",13713,300,-8.88085130602121,3.58986579347402,0.541619043797255,0
"3714",13714,400,4.60898662917316,-8.01518643274903,0.808536800788715,0
"3715",13715,500,-2.53882975317538,2.5702999252826,0.674209036398679,0
"3716",13716,100,3.95707537420094,-5.29990402515978,0.457080310210586,0
"3717",13717,200,-3.97333246655762,1.93682508543134,0.458923782221973,0
"3718",13718,300,-8.81776391528547,-3.9756215037778,0.350328330183402,0
"3719",13719,400,2.24467276595533,3.24696963187307,0.131936326855794,0
"3720",13720,500,-8.32644668873399,-4.09271753858775,0.00448675802908838,0
"3721",13721,100,-2.53779205493629,0.882950606755912,0.040517462650314,0
"3722",13722,200,-2.55206016357988,5.0100132310763,0.412784351268783,0
"3723",13723,300,3.85337963700294,1.01048472803086,0.522526604356244,0
"3724",13724,400,-1.76703225821257,-2.43389407172799,0.4993513552472,0
"3725",13725,500,7.17365124262869,0.415157033130527,0.00457813520720527,0
"3726",13726,100,0.580479549244046,-5.80681148450822,0.609598170500249,0
"3727",13727,200,6.70622966252267,2.01144544873387,0.820119714364409,0
"3728",13728,300,2.58027425035834,-6.28472610376775,0.172590045491233,0
"3729",13729,400,-0.662982333451509,-7.88778573740274,0.751031458145007,0
"3730",13730,500,8.33295313641429,-8.85667289141566,0.630179015686736,0
"3731",13731,100,5.46193738933653,-4.4065663870424,0.177737483289093,0
"3732",13732,200,6.2298428453505,-2.13537885341793,0.494661260396242,0
"3733",13733,300,-1.04575627483428,0.0198889244347811,0.689458767650649,0
"3734",13734,400,5.19136237446219,-9.24123380333185,0.93551811366342,0
"3735",13735,500,-2.62212632689625,-9.6547939768061,0.871711872983724,0
"3736",13736,100,-2.65050809364766,-3.93624469637871,0.364623323082924,0
"3737",13737,200,-8.9200696349144,-8.29232432413846,0.743164488347247,0
"3738",13738,300,-5.06874456070364,-7.41613726131618,0.969936955254525,0
"3739",13739,400,-8.44902573619038,-8.45225898548961,0.272019443567842,0
"3740",13740,500,-1.90777542535216,-0.477931485511363,0.209850937360898,0
"3741",13741,100,8.27574633061886,-9.24577720463276,0.0156108434312046,0
"3742",13742,200,-5.35088965203613,-8.43041148036718,0.319047110155225,0
"3743",13743,300,-0.506886686198413,9.98141893185675,0.425859022038565,0
"3744",13744,400,3.757733264938,-9.95234926231205,0.41854613693431,0
"3745",13745,500,-3.01418813411146,-8.81071656942368,0.980352143291384,0
"3746",13746,100,-9.4881838420406,5.68527596071362,0.308398761320859,0
"3747",13747,200,-9.46927105542272,8.93375216517597,0.204270102083683,0
"3748",13748,300,-0.176086137071252,8.78482376225293,0.0642774025686587,0
"3749",13749,400,4.29413230158389,0.367161086760461,0.23319714736113,0
"3750",13750,500,-9.99232922680676,-1.16375005338341,0.80528557789512,0
"3751",13751,100,5.78148178290576,-4.52280578203499,0.577487545553595,0
"3752",13752,200,8.80161418579519,-0.870500020682812,0.31672822459198,0
"3753",13753,300,-6.74338573589921,6.56808384694159,0.956862507620826,0
"3754",13754,400,-6.06896343640983,-9.27421554923058,0.34928373224102,0
"3755",13755,500,-5.88313737418503,8.11804469674826,0.949301165994257,0
"3756",13756,100,1.44786794669926,4.81205345131457,0.765166564611718,0
"3757",13757,200,4.19155722483993,-5.61194128822535,0.519625818822533,0
"3758",13758,300,9.30646994616836,3.49736912176013,0.462223350768909,0
"3759",13759,400,-4.17450659908354,8.32491241395473,0.335115920286626,0
"3760",13760,500,1.37035611085594,3.84639411699027,0.994449895340949,0
"3761",13761,100,6.22658241540194,-2.77068505994976,0.0450690728612244,0
"3762",13762,200,-1.66975179221481,4.96179172769189,0.00432147108949721,0
"3763",13763,300,3.29500718042254,-0.84833384025842,0.0344064970256397,0
"3764",13764,400,3.22830983903259,-6.90070536918938,0.875900234095752,0
"3765",13765,500,5.82301487680525,8.34232686087489,0.0832790706772357,0
"3766",13766,100,7.07114895805717,-7.41203960962594,0.0345333789009601,0
"3767",13767,200,-0.34095037728548,3.39702904690057,0.297836985485605,0
"3768",13768,300,5.75796713121235,2.18962313141674,0.576451260363683,0
"3769",13769,400,4.28002579137683,-2.6115258783102,0.660232824040577,0
"3770",13770,500,-5.58001521974802,-6.57784897834063,0.358355695614591,0
"3771",13771,100,-9.75043809041381,-5.11861034203321,0.843206401681527,0
"3772",13772,200,-3.41554468497634,-7.92710977606475,0.67931574746035,0
"3773",13773,300,8.04991094395518,-3.0762655287981,0.493224892765284,0
"3774",13774,400,3.98394990712404,-5.84280263632536,0.31242769327946,0
"3775",13775,500,8.81284408271313,-4.79554973077029,0.092324823141098,0
"3776",13776,100,-9.90766270551831,6.8855273257941,0.940342622576281,0
"3777",13777,200,3.97804490756243,1.26867454499006,0.0855576994363219,0
"3778",13778,300,9.441560045816,-1.31968826986849,0.863129500066862,0
"3779",13779,400,-4.71723147202283,-5.55274495389313,0.0971078330185264,0
"3780",13780,500,-1.6982968756929,-1.29690319299698,0.26052322704345,0
"3781",13781,100,-1.16977169644088,-0.863401587121189,0.789313656743616,0
"3782",13782,200,0.710216350853443,4.8529992159456,0.453303649277112,0
"3783",13783,300,-5.48326649703085,7.49772859271616,0.957547925412655,0
"3784",13784,400,1.3052473263815,5.99805150646716,0.92062706197612,0
"3785",13785,500,8.00274881534278,6.51437498163432,0.0561680432874709,0
"3786",13786,100,7.94306891039014,4.02962181717157,0.653738286346197,0
"3787",13787,200,-9.29913255386055,3.51519843563437,0.221761029679328,0
"3788",13788,300,-2.59943334851414,-8.0451976833865,0.714418743969873,0
"3789",13789,400,-0.436939909122884,-1.85549668036401,0.964672239730135,0
"3790",13790,500,6.26918721012771,-6.1485712043941,0.556886616395786,0
"3791",13791,100,-0.964977056719363,-4.37438665889204,0.271894436096773,0
"3792",13792,200,-5.64417175017297,0.952261006459594,0.0340931212995201,0
"3793",13793,300,-2.78528792783618,2.42175748571754,0.787500517908484,0
"3794",13794,400,-4.37333550769836,5.99775798618793,0.806997455190867,0
"3795",13795,500,2.17849217820913,1.41483366955072,0.498967206804082,0
"3796",13796,100,6.69386467896402,-2.05420327372849,0.823577100178227,0
"3797",13797,200,-3.93915423192084,0.841387510299683,0.969304673140869,0
"3798",13798,300,-9.0393299004063,-6.64195325225592,0.546185397077352,0
"3799",13799,400,2.55473479628563,8.65587497595698,0.670630322536454,0
"3800",13800,500,-3.61782453488559,1.0587260639295,0.890989349223673,0
"3801",13801,100,-3.6569362366572,1.04523584246635,0.124128246214241,0
"3802",13802,200,-5.33996127080172,-7.85838684532791,0.596475331112742,0
"3803",13803,300,3.92476630862802,7.58312780875713,0.764783795224503,0
"3804",13804,400,0.842104787006974,-8.21400630753487,0.206369657767937,0
"3805",13805,500,7.03778123948723,-1.49731696117669,0.830230040708557,0
"3806",13806,100,-9.23335854429752,-8.82458204869181,0.108882353641093,0
"3807",13807,200,1.05051202233881,-5.81647437997162,0.048895413056016,0
"3808",13808,300,-9.60869600996375,8.65185766015202,0.0258262646384537,0
"3809",13809,400,-0.886698453687131,-9.95766205247492,0.285576317459345,0
"3810",13810,500,8.58078999444842,9.96135235298425,0.564196086488664,0
"3811",13811,100,8.6608348833397,-8.53348740842193,0.922697774600238,0
"3812",13812,200,4.45123640354723,0.403518127277493,0.0837615530585231,0
"3813",13813,300,-0.861766622401774,1.4533156203106,0.598146748193874,0
"3814",13814,400,-4.97076500207186,3.09776994865388,0.787939021596685,0
"3815",13815,500,0.393312848173082,-7.49622691422701,0.146494689164683,0
"3816",13816,100,-9.40093472599983,-1.32796590682119,0.000923233572393656,0
"3817",13817,200,-5.9395759832114,3.18493248894811,0.0485510244034231,0
"3818",13818,300,-0.223594852723181,-0.156232812441885,0.0435846097135891,0
"3819",13819,400,7.86916818469763,5.72582363151014,0.452271158108488,0
"3820",13820,500,-6.69262292329222,6.91988536156714,0.531655742553994,0
"3821",13821,100,6.34592131711543,-7.69820671528578,0.409820576198399,0
"3822",13822,200,0.653862245380878,-2.84068155102432,0.29279349395074,0
"3823",13823,300,-3.10959160327911,-0.340351103805006,0.882238135905936,0
"3824",13824,400,-9.91966154426336,7.92403453495353,0.861694912426174,0
"3825",13825,500,-2.22641435917467,8.97011820226908,0.900387978646904,0
"3826",13826,100,-7.98465671017766,-8.91512835863978,0.88631844590418,0
"3827",13827,200,2.22112633753568,9.27167379297316,0.563576059648767,0
"3828",13828,300,-9.72932488191873,0.360473673790693,0.304145796690136,0
"3829",13829,400,-3.35976894013584,8.80441974382848,0.950744313653558,0
"3830",13830,500,7.75098980870098,4.08634137362242,0.221961391856894,0
