"","ID","a","b","sd","signal"
"1734",1734,9.3310922710225,-1.82360970415175,0.385016775690019,0
"1735",1735,-7.53376114647835,-3.43797476496547,1.68233423028141,0
"1736",1736,4.04340170323849,3.82065938785672,2.04464990179986,0
"1737",1737,-7.90440903510898,-2.05493496265262,9.8019206803292,0
"1738",1738,-5.96404417417943,3.15688175614923,4.99665740411729,0
"1739",1739,-5.32383241690695,-4.27340809255838,4.42231402266771,0
"1740",1740,7.78603687882423,-1.82596567552537,6.45753778982908,0
"1741",1741,-0.353787164203823,-8.18185591138899,8.87834203662351,0
"1742",1742,-4.70009268727154,4.26982407923788,9.33060250012204,0
"1743",1743,-7.09343153517693,-6.45259972196072,5.94129060395062,0
"1744",1744,2.59482065215707,-0.264196917414665,3.97493062540889,0
"1745",1745,-7.18398840166628,7.18629706650972,5.10305131552741,0
"1746",1746,6.68953184504062,6.29655984696001,1.35137538658455,0
"1747",1747,8.51856214459985,-3.47427809610963,1.70899322722107,0
"1748",1748,8.00253669265658,2.59371419902891,4.72519909963012,0
"1749",1749,3.71009380556643,2.25007271394134,9.78885535383597,0
"1750",1750,-7.11375494953245,5.85512047167867,2.48021006584167,0
"1751",1751,-0.139354588463902,8.41809311416,1.25051672104746,0
"1752",1752,9.59077681414783,-4.83653862029314,3.64240113645792,0
"1753",1753,-4.85765820834786,0.483448067680001,4.48708817129955,0
"1754",1754,1.3968522567302,-1.67404223699123,0.456599104218185,0
"1755",1755,6.50515703018755,6.23219289816916,4.64873135788366,0
"1756",1756,-8.74920662492514,1.62943390663713,2.89471616270021,0
"1757",1757,6.32674391381443,5.97611393779516,4.47485838085413,0
"1758",1758,-8.15704745706171,-0.2684216061607,9.22118604183197,0
"1759",1759,-7.33141673728824,-8.23125895578414,7.68717083148658,0
"1760",1760,0.237182737328112,-2.07973076496273,1.39515810180455,0
"1761",1761,0.838334579020739,7.86770906765014,8.53276471607387,0
"1762",1762,0.727043310180306,-6.77331813145429,7.5346300075762,0
"1763",1763,8.20321040228009,8.68305024225265,3.71731838677078,0
"1764",1764,7.78875776100904,8.89670390635729,5.77367711346596,0
"1765",1765,-2.91863049846143,-0.462076938711107,3.02685068454593,0
"1766",1766,2.52671599388123,-0.7155751157552,1.98660203954205,0
"1767",1767,-6.81685086339712,-9.69512530136853,5.86935677332804,0
"1768",1768,-0.0187539495527744,-6.65405636653304,2.76256365003064,0
"1769",1769,-5.29279487207532,4.75577030796558,5.59113534167409,0
"1770",1770,3.17758521530777,7.32106902170926,9.15100337238982,0
"1771",1771,-8.19597409572452,-0.890541072003543,5.14791345922276,0
"1772",1772,6.10455312300473,6.36382737662643,5.24902131874114,0
"1773",1773,2.31515335384756,-6.43989942036569,2.79814309440553,0
"1774",1774,9.7653352515772,-3.78014068119228,8.2492795586586,0
"1775",1775,-2.1186098922044,-3.76235570758581,7.90474705863744,0
"1776",1776,-1.27888007089496,9.8784395866096,7.49406914226711,0
"1777",1777,-6.50570197030902,5.07399144116789,1.75913689658046,0
"1778",1778,3.38115461636335,-0.155876399949193,3.89909413643181,0
"1779",1779,-0.664368448778987,-2.37224665470421,7.33371876413003,0
"1780",1780,-5.57724682614207,-5.17003315966576,3.53581936331466,0
"1781",1781,5.29668261762708,5.34755695611238,8.61331731779501,0
"1782",1782,7.14227786753327,-1.32874803151935,0.929835683200508,0
"1783",1783,9.14855116978288,-6.23475352767855,7.36331615364179,0
"1784",1784,-8.90386818442494,1.31124335806817,9.69916670350358,0
"1785",1785,-7.3372494103387,-6.84049107600003,6.3690521218814,0
"1786",1786,-5.97713848110288,5.67462172824889,7.42106123594567,0
"1787",1787,9.18312381953001,-4.4949305895716,9.96375102782622,0
"1788",1788,-0.946330283768475,7.96502971556038,5.3286476014182,0
"1789",1789,-1.58827304840088,-7.28628392796963,9.24303890671581,0
"1790",1790,1.48878226056695,-7.57042152807117,6.38264630222693,0
"1791",1791,1.70851147733629,7.66554920934141,5.00824725953862,0
"1792",1792,3.16093046218157,0.202408004552126,4.98514819191769,0
"1793",1793,-5.95846408978105,9.5464596292004,0.176908948924392,0
"1794",1794,9.90748510695994,-0.277408086694777,1.7298215162009,0
"1795",1795,4.20536169782281,9.35583717655391,5.65602150280029,0
"1796",1796,7.51672889571637,2.66996359918267,4.4228687719442,0
"1797",1797,5.59931761119515,-2.70056389737874,2.0297579234466,0
"1798",1798,-1.47454247809947,-1.39321539085358,9.19866312062368,0
"1799",1799,-4.94254686869681,7.97498520463705,8.42414800543338,0
"1800",1800,3.07918528560549,0.187763059511781,1.16513716289774,0
"1801",1801,-3.25193049851805,-7.07515766844153,0.515877448488027,0
"1802",1802,0.537109551951289,-0.920182894915342,4.66860522050411,0
"1803",1803,-6.33934908546507,-6.93294253665954,0.553981722332537,0
"1804",1804,-6.94354262202978,5.58172409422696,1.2010630313307,0
"1805",1805,5.49841131549329,-8.20564026478678,1.90709016751498,0
"1806",1806,9.29165681358427,4.94160648901016,0.541382404044271,0
"1807",1807,-1.01418822072446,9.61244747973979,0.638263560831547,0
"1808",1808,-5.63443063292652,9.55327877774835,1.11664510099217,0
"1809",1809,-3.94296954851598,5.3726716991514,9.36635732650757,0
"1810",1810,-2.74458376690745,3.9696204662323,9.84002997400239,0
"1811",1811,-8.92513877246529,1.248838477768,9.44976455532014,0
"1812",1812,9.1797152813524,5.79743308480829,4.4167587114498,0
"1813",1813,-2.58118638768792,-0.792988738976419,7.51606514910236,0
"1814",1814,1.92909416742623,-7.42942032404244,0.123413654509932,0
"1815",1815,5.70943319238722,-9.14817628450692,3.9370116405189,0
"1816",1816,-1.10645644366741,6.90642837435007,7.81393252313137,0
"1817",1817,-0.761345876380801,2.9521694034338,5.17064409330487,0
"1818",1818,9.64861078653485,5.37336743902415,2.78056433191523,0
"1819",1819,2.88310034200549,3.22901033330709,8.3934217155911,0
"1820",1820,4.95490862522274,9.47508429177105,6.93651540903375,0
"1821",1821,-4.27632055711001,-2.66114684287459,3.09256640961394,0
"1822",1822,9.01837063487619,-3.17790689878166,7.08059070864692,0
"1823",1823,8.08629463426769,0.0633826246485114,6.44680983386934,0
"1824",1824,-9.32164716068655,0.511904009617865,0.0213413429446518,0
"1825",1825,-4.91805051453412,4.53951904550195,1.39149519614875,0
"1826",1826,-7.39277336746454,-4.84463480766863,6.74959229538217,0
"1827",1827,5.60304605867714,8.16937975585461,0.407425640150905,0
"1828",1828,1.99157844763249,9.84789398964494,8.06199830025434,0
"1829",1829,1.75364219583571,4.27172273863107,8.63405634881929,0
"1830",1830,2.03237914480269,0.59829194098711,6.88212575390935,0
"1831",1831,1.1970771336928,-3.83472092449665,3.7190353916958,0
"1832",1832,6.90385240595788,0.651648733764887,6.04076515883207,0
"1833",1833,-7.71372249349952,0.181574472226202,0.921051385812461,0
"1834",1834,5.81616511568427,9.66995358001441,2.09541494492441,0
"1835",1835,-9.12849879823625,-5.25415643583983,6.31535954773426,0
"1836",1836,1.63605812005699,-0.164165548048913,9.75892478600144,0
"1837",1837,9.02380182407796,-6.57665319275111,6.94196435622871,0
"1838",1838,6.11610685475171,6.75916735082865,5.90998310595751,0
"1839",1839,-2.42309158667922,-9.86266201827675,2.93091292493045,0
"1840",1840,5.06075899582356,-1.43467065412551,8.03828390548006,0
"1841",1841,-5.49547714181244,-2.91079211980104,4.64713404187933,0
"1842",1842,4.60038645192981,-5.39965420495719,4.58572213537991,0
"1843",1843,-0.405110991559923,9.23214950598776,3.99418452987447,0
"1844",1844,1.52272650040686,7.20131673850119,5.29771730070934,0
"1845",1845,8.8606003113091,7.09725336171687,7.36789606045932,0
"1846",1846,-3.39961399324238,-2.75637801270932,6.62125441245735,0
"1847",1847,-8.98378365673125,5.58748364914209,9.7983490373008,0
"1848",1848,-7.15837110765278,-0.684368056245148,6.1130073806271,0
"1849",1849,3.62693602219224,8.4851769823581,6.14474097266793,0
"1850",1850,0.115350475534797,1.14682226441801,8.93806852400303,0
"1851",1851,-0.222302251495421,-1.4291181974113,0.287816077470779,0
"1852",1852,1.70315440744162,-2.32474835123867,6.78503560600802,0
"1853",1853,-6.36223906651139,9.65517121367157,5.73419482912868,0
"1854",1854,3.39045998640358,1.97727835737169,8.90624247957021,0
"1855",1855,0.737806316465139,-2.67893628682941,5.71964598027989,0
"1856",1856,-1.44382087979466,-4.42310167942196,2.30497375829145,0
"1857",1857,8.03716955706477,-8.43687245156616,3.99504006374627,0
"1858",1858,3.69495798368007,2.72305926308036,6.29014874342829,0
"1859",1859,-3.0140670016408,0.889450362883508,5.92173812678084,0
"1860",1860,7.24406239576638,1.23152147047222,3.59487097011879,0
"1861",1861,7.13297697715461,-5.30643293168396,9.94206708855927,0
"1862",1862,-3.38321505114436,-5.26633714325726,8.90173287130892,0
"1863",1863,2.34037633053958,5.33310458995402,8.4653624589555,0
"1864",1864,9.91160153411329,5.14180194120854,4.85653906827793,0
"1865",1865,-7.52684820909053,-1.6760513279587,7.73816769011319,0
"1866",1866,-0.518904416821897,2.20912646502256,3.27625644858927,0
"1867",1867,-2.42592820432037,9.09613872878253,8.07129645021632,0
"1868",1868,2.42482914589345,-3.71039567980915,0.296652582474053,0
"1869",1869,-7.14141903445125,-6.35255281347781,5.63086334150285,0
"1870",1870,-0.704681044444442,-1.60002912394702,0.354729020036757,0
"1871",1871,5.68204947281629,-6.6463966621086,5.78885716386139,0
"1872",1872,9.2447667196393,5.14584443066269,8.63160927547142,0
"1873",1873,-4.6058904659003,3.85296892840415,3.85585414245725,0
"1874",1874,9.81572701130062,9.69483793713152,1.53829084010795,0
"1875",1875,4.53535214997828,2.271444411017,8.67372156819329,0
"1876",1876,-5.20096925552934,8.16622637677938,4.14165068650618,0
"1877",1877,-4.12334541790187,-6.8151783477515,5.93724510399625,0
"1878",1878,3.15970960073173,7.7537441207096,9.15574999991804,0
"1879",1879,-8.90296265482903,3.16948163788766,5.38588722236454,0
"1880",1880,0.80885870847851,-6.35680905543268,1.97212031576782,0
"1881",1881,-1.41146179288626,-5.80981572624296,2.63227116083726,0
"1882",1882,5.54588933009654,-9.78831817395985,3.67626500781626,0
"1883",1883,8.66765493992716,-5.50682139582932,0.427154377102852,0
"1884",1884,-8.87657853774726,5.03528473433107,7.7582938876003,0
"1885",1885,-0.254487339407206,-6.90570375882089,1.11065706238151,0
"1886",1886,-5.45453800819814,-5.3679663548246,5.55427375249565,0
"1887",1887,1.54100321233273,5.80105306115001,3.78562830155715,0
"1888",1888,4.67681275680661,7.42408060468733,0.781439016573131,0
"1889",1889,4.03597366530448,-9.16236792691052,9.08476894721389,0
"1890",1890,-0.54054225794971,0.963837131857872,6.56562855700031,0
"1891",1891,-2.82513265963644,0.841971910558641,7.47263073455542,0
"1892",1892,-1.69145483989269,-0.845614247955382,3.58855331549421,0
"1893",1893,-7.81182404607534,-1.44922084640712,3.0786015256308,0
"1894",1894,7.69506662618369,-5.86494963150471,0.0688716094009578,0
"1895",1895,-6.56617081258446,6.43267923500389,7.95894665876403,0
"1896",1896,6.70409196056426,-4.09072421025485,8.1241986551322,0
"1897",1897,2.61419326532632,-9.57546045072377,6.35328674688935,0
"1898",1898,2.03726476524025,-9.12642907816917,2.76540562044829,0
"1899",1899,-4.84161911066622,-7.60754857677966,0.835890136659145,0
"1900",1900,-1.20763648767024,-7.54248243756592,0.455827424302697,0
"1901",1901,3.27105245552957,3.10549746267498,3.80541172809899,0
"1902",1902,-3.51034848485142,-5.81884285435081,4.87645864021033,0
"1903",1903,8.81898572668433,-2.70445501431823,9.08707916969433,0
"1904",1904,9.4188580615446,-0.10480297729373,3.79541962873191,0
"1905",1905,-4.325633328408,-1.37357793748379,2.98103118781,0
"1906",1906,-1.45152885932475,-1.25742814969271,2.10228921612725,0
"1907",1907,-2.23723034374416,7.78018133714795,2.92846600292251,0
"1908",1908,-5.00506428070366,5.67114641424268,0.986391492187977,0
"1909",1909,3.4777775593102,1.44762511365116,7.28538621682674,0
"1910",1910,4.94265493005514,4.0913694165647,6.50859180139378,0
"1911",1911,1.74681408330798,2.53949930891395,6.3019439810887,0
"1912",1912,-2.39363332279027,6.60935488063842,2.6205292949453,0
"1913",1913,-6.62926693912596,1.54551220592111,6.25258932355791,0
"1914",1914,-3.423504489474,-4.73261286038905,3.76619834685698,0
"1915",1915,6.68804995249957,-9.33554007206112,9.11297300597653,0
"1916",1916,9.75720155518502,-0.226890272460878,1.27066898858175,0
"1917",1917,-9.41182996146381,0.667420756071806,7.50615591183305,0
"1918",1918,-3.62181932665408,-9.66115274932235,1.46785121178254,0
"1919",1919,3.60794758424163,-5.09347409941256,5.92163943452761,0
"1920",1920,7.99666004255414,6.39992581214756,4.07065728213638,0
"1921",1921,-3.47551371436566,6.84481311123818,8.82408390752971,0
"1922",1922,-8.60390652436763,8.1796235544607,1.60673317266628,0
"1923",1923,3.52334264200181,4.76378119550645,8.24155271286145,0
"1924",1924,9.77272600866854,-6.55595982912928,2.32732654316351,0
"1925",1925,-3.03704975638539,-0.359065714292228,0.430881965439767,0
"1926",1926,-7.4826260888949,1.90462425351143,6.602922398597,0
"1927",1927,-2.72558735217899,1.65070006623864,2.82124624121934,0
"1928",1928,9.30064029991627,-1.80737869814038,5.24430123157799,0
"1929",1929,-7.36212445888668,1.8974717380479,4.28244340233505,0
"1930",1930,-9.77935156784952,9.73245990462601,6.23527481453493,0
"1931",1931,2.45446711312979,-8.36531324777752,8.40219961712137,0
"1932",1932,-4.51962501276284,-3.17832037806511,0.924766538664699,0
"1933",1933,4.4708911376074,7.16214139480144,6.00298973266035,0
"1934",1934,-4.49405027553439,2.59573808405548,3.59712657285854,0
"1935",1935,-3.42552368529141,4.1836048848927,3.49954009288922,0
"1936",1936,9.28553598932922,7.71625983063132,2.65414729015902,0
"1937",1937,6.30237577483058,-2.62478478718549,5.71071504149586,0
"1938",1938,-2.93568896129727,-5.53305650595576,9.57621067296714,0
"1939",1939,7.24364144727588,-0.564209306612611,2.02551792841405,0
"1940",1940,-3.04243767168373,-2.56963783875108,2.67163082724437,0
"1941",1941,1.51725934352726,-9.80715891346335,7.87884726654738,0
"1942",1942,8.5084026074037,1.66917825583369,4.46892542298883,0
"1943",1943,-2.02134141232818,-3.55264802463353,0.382974706590176,0
"1944",1944,-3.9230115711689,1.93943295627832,7.1427843766287,0
"1945",1945,6.6778143774718,-4.76936715189368,2.21149365883321,0
"1946",1946,-7.05869130324572,4.07513918820769,0.816516468767077,0
"1947",1947,-0.845601637847722,-3.36141366977245,0.707644617650658,0
"1948",1948,-0.00200853683054447,0.903122168965638,4.82553584966809,0
"1949",1949,-3.79647927358747,0.763733508065343,7.30343566276133,0
"1950",1950,-7.83431990072131,-5.08262185379863,1.8167045339942,0
"1951",1951,-8.33809353876859,5.01941496971995,7.09422406041995,0
"1952",1952,5.38370688911527,-4.59384568966925,1.95784953888506,0
"1953",1953,-2.81433498486876,-1.52091359253973,4.85140278469771,0
"1954",1954,-7.41098264232278,6.18537184316665,5.53193886997178,0
"1955",1955,-5.06360221188515,9.23076704610139,2.9484992637299,0
"1956",1956,8.20233982056379,-2.8675730060786,1.01993785705417,0
"1957",1957,3.89205223415047,1.5011753840372,4.39921915763989,0
"1958",1958,2.24889516830444,-5.35892059560865,9.2243635840714,0
"1959",1959,6.5365037927404,-7.65435393899679,6.33681062376127,0
"1960",1960,6.3237434765324,-3.70340683497488,5.33232708461583,0
"1961",1961,-9.74413527175784,-8.09394133742899,3.74299134826288,0
"1962",1962,-8.59802695456892,1.73718254081905,2.44601321872324,0
"1963",1963,-1.23002717737108,4.8072075471282,9.91930457530543,0
"1964",1964,-0.554396971128881,2.26640716660768,7.14479654328898,0
"1965",1965,8.69531968608499,-2.77163728140295,0.837764078751206,0
"1966",1966,-6.4570433832705,-0.164427468553185,4.8784156749025,0
"1967",1967,-3.68076800834388,-6.75672401208431,1.02178246248513,0
"1968",1968,0.681018745526671,-7.82313543371856,6.45869339583442,0
"1969",1969,-4.78971414733678,-0.280003985390067,6.11415666295215,0
"1970",1970,-4.32623584289104,3.54434529785067,2.48280619736761,0
"1971",1971,-3.79566385410726,6.90164411440492,5.94460290390998,0
"1972",1972,5.51051714457572,-8.05435915943235,6.87164719216526,0
"1973",1973,-2.28878350928426,-9.30122886784375,5.67562132840976,0
"1974",1974,4.74141773302108,9.99376258347183,0.774442341644317,0
"1975",1975,-7.34004731290042,-6.48070347029716,6.64170316886157,0
"1976",1976,0.704615348950028,-1.87245229724795,0.929432457778603,0
"1977",1977,8.94136916380376,6.35046880226582,1.41927809454501,0
"1978",1978,5.75984343420714,8.71828899718821,8.54634600924328,0
"1979",1979,2.13368222117424,7.48412512708455,5.67733871750534,0
"1980",1980,4.03545380569994,-6.16436779964715,8.99105356773362,0
"1981",1981,-6.43940134439617,3.94815227016807,2.18503750860691,0
"1982",1982,-0.740181743167341,8.24207441415638,2.96188870910555,0
"1983",1983,-9.11137877497822,4.20920884702355,1.08408362837508,0
"1984",1984,8.45764476805925,-8.28882557805628,2.68046106677502,0
"1985",1985,4.3374907784164,-4.42593096289784,0.982974616345018,0
"1986",1986,3.40496192220598,7.57595753762871,2.48772705439478,0
"1987",1987,4.90445310715586,0.607934086583555,3.92572931945324,0
"1988",1988,-6.15391716826707,4.32993120979518,0.682315740268677,0
"1989",1989,-0.361198093742132,5.92672952450812,7.80248584458604,0
"1990",1990,2.77789626270533,-2.70797199569643,1.05798888485879,0
"1991",1991,-1.80260089691728,1.49740403052419,8.3440897683613,0
"1992",1992,2.65785067807883,-1.76613218151033,4.95420448947698,0
"1993",1993,7.23942460492253,-3.59943736344576,9.69211919698864,0
"1994",1994,2.24542398005724,0.437495596706867,7.59334464091808,0
"1995",1995,-2.80392318032682,8.7696657795459,0.0727975345216691,0
"1996",1996,-0.624235519208014,-9.96901336126029,4.99956867191941,0
"1997",1997,3.78731835633516,-4.72595295868814,1.25058320583776,0
"1998",1998,0.943315587937832,-5.85340663325042,3.39955554576591,0
"1999",1999,5.03885085228831,-3.68525398895144,7.69805629737675,0
"2000",2000,-9.69492216128856,-6.83591831475496,7.50626470893621,0
"2001",2001,-5.58822897728533,-6.17618852760643,7.53456770675257,0
"2002",2002,-0.628922684118152,4.32543606031686,8.23948997538537,0
"2003",2003,4.29026117548347,8.71823423542082,5.51407883642241,0
"2004",2004,-9.47643555235118,1.77493613213301,5.68864358821884,0
"2005",2005,-2.27707796730101,8.00355366431177,6.61681967088953,0
"2006",2006,-5.55699049960822,-1.55305704567581,7.77365885442123,0
"2007",2007,2.89050281047821,-3.73554670717567,6.61216060398147,0
"2008",2008,2.9182431101799,-7.75795140303671,7.91002526180819,0
"2009",2009,4.62400447111577,7.11613516323268,7.13275638408959,0
"2010",2010,-2.94816131703556,1.18211208842695,4.72869995981455,0
"2011",2011,9.89755092188716,6.1368537787348,4.80454028118402,0
"2012",2012,-9.2826620535925,4.06255937647074,0.0996552780270576,0
"2013",2013,6.3826053077355,2.08114092238247,2.57748787757009,0
"2014",2014,9.53176724724472,9.93181790690869,2.41497939219698,0
"2015",2015,1.4085230184719,-0.921891825273633,1.22672205790877,0
"2016",2016,3.23523500934243,-2.54087189212441,4.45259197382256,0
"2017",2017,0.432362048886716,-6.09803693369031,4.94078597519547,0
"2018",2018,0.529980668798089,-0.853127152658999,9.21916129766032,0
"2019",2019,6.87894915696234,0.236979140900075,9.70083434134722,0
"2020",2020,1.04933879338205,5.61315111815929,8.65063247969374,0
"2021",2021,-2.80025123618543,3.28978353179991,6.13516279729083,0
"2022",2022,-6.13666323013604,-2.44446367025375,3.89230332104489,0
"2023",2023,-8.35862622596323,0.805957708507776,7.82440328970551,0
"2024",2024,-8.10046664439142,9.27516878116876,4.92240510880947,0
"2025",2025,8.04390027187765,-7.66824043821543,4.87992407754064,0
"2026",2026,5.57046220172197,-0.977802197448909,2.82493595499545,0
"2027",2027,-1.01526452228427,-8.17122055217624,4.05339737422764,0
"2028",2028,3.81327343638986,-3.66003463044763,2.38524622283876,0
"2029",2029,9.30780834984034,-6.74911849666387,2.45254907524213,0
"2030",2030,6.59702289383858,1.73061567824334,3.66716922493652,0
"2031",2031,-4.75739746820182,-3.19996654987335,2.13930931640789,0
"2032",2032,-9.73024286795408,-4.50029938947409,4.02090226998553,0
"2033",2033,-8.54955282062292,7.78233774937689,0.602510932367295,0
"2034",2034,-7.0112440129742,0.410589748062193,5.93781120609492,0
"2035",2035,-8.017040444538,5.85799167864025,2.33408753527328,0
"2036",2036,-2.02066464349627,-3.9694249490276,4.87346366047859,0
"2037",2037,3.11671763192862,-3.22780796792358,6.80861332220957,0
"2038",2038,-6.5397267928347,-6.40825680922717,2.30693297227845,0
"2039",2039,7.83661156892776,-3.96868323907256,8.86968500679359,0
"2040",2040,7.25539097096771,-8.0529467901215,4.79460085276514,0
"2041",2041,2.38091239240021,-9.36088079120964,0.654687923379242,0
"2042",2042,-0.351880243979394,-4.58139614202082,1.76418129121885,0
"2043",2043,3.91802516300231,0.527594261802733,8.65850927541032,0
"2044",2044,0.232551284134388,-5.48913212958723,6.21803672518581,0
"2045",2045,-4.47059998288751,8.4254163922742,9.70775329042226,0
"2046",2046,8.86098796967417,6.3252230733633,8.99712886661291,0
"2047",2047,4.08219681121409,3.7561357114464,4.6912029501982,0
"2048",2048,-6.68028411921114,-2.73283670656383,6.54286445816979,0
"2049",2049,-5.82788911648095,4.47760437615216,6.5758232283406,0
"2050",2050,2.11300526745617,6.90346217248589,9.77775944862515,0
"2051",2051,5.53650109097362,6.68763806112111,9.79998471681029,0
"2052",2052,-2.6221379917115,2.62993663549423,8.2355287251994,0
"2053",2053,-9.04518575407565,-6.43173472955823,2.90749705396593,0
"2054",2054,5.09845928754658,9.93106739595532,1.09838548349217,0
"2055",2055,-5.56482883170247,7.04856116790324,5.00672338297591,0
"2056",2056,1.37632213532925,-1.48737200535834,3.57541247736663,0
"2057",2057,-2.20482061151415,8.93272425048053,6.75075870472938,0
"2058",2058,0.505952714011073,-5.12253723107278,7.00543677667156,0
"2059",2059,5.7570890430361,-5.06341051775962,0.220855320803821,0
"2060",2060,6.98345748707652,-2.48805454932153,0.960588078014553,0
"2061",2061,-4.08692788332701,-4.66433165129274,0.790747720748186,0
"2062",2062,-4.00421797763556,8.14051206689328,3.54912096168846,0
"2063",2063,0.328342178836465,-3.36659227963537,1.59719460876659,0
"2064",2064,-6.3443123921752,-3.13991421367973,7.80106401070952,0
"2065",2065,-2.05315080936998,-6.93125082645565,5.42983622523025,0
"2066",2066,2.20528768375516,4.29625512566417,4.25722183426842,0
"2067",2067,-1.74180801492184,-9.31415697094053,1.61031706491485,0
"2068",2068,7.3482386674732,7.0368312112987,0.0948215578682721,0
"2069",2069,4.49097253847867,-9.31598071008921,8.30038723070174,0
"2070",2070,-3.60744935460389,-6.37875600252301,1.80174394045025,0
"2071",2071,1.38802132103592,-1.14631133619696,7.42005309090018,0
"2072",2072,7.4828086188063,-3.38231038302183,2.67382665071636,0
"2073",2073,8.50473545491695,2.38216368015856,0.0519847706891596,0
"2074",2074,2.4497181782499,1.60967606119812,9.7765662916936,0
"2075",2075,-7.80773280654103,-0.02669348847121,4.77370313834399,0
"2076",2076,4.36293330043554,-8.75670662149787,0.764159988611937,0
"2077",2077,3.66939743049443,3.14623618498445,1.69164264807478,0
"2078",2078,-5.39732814300805,-2.84767265897244,9.50538704404607,0
"2079",2079,6.05907892342657,8.56933559756726,3.02928923163563,0
"2080",2080,-6.51173863559961,-9.25054885447025,4.31345461402088,0
"2081",2081,-3.91729299910367,-5.60008005239069,2.05742974532768,0
"2082",2082,-9.85037498641759,1.48981502279639,4.76722959661856,0
"2083",2083,4.99609525781125,5.82389784045517,0.425629082601517,0
"2084",2084,-8.03162591531873,4.71334970090538,2.4452183698304,0
"2085",2085,-2.71380642428994,5.50037891604006,3.57154646655545,0
"2086",2086,-4.04894701670855,-5.01648742705584,2.87004978628829,0
"2087",2087,3.81110061425716,9.17986787389964,2.69221555907279,0
"2088",2088,6.18925912771374,8.34035744424909,1.88164824387059,0
"2089",2089,3.94555932376534,9.8477481957525,6.49343484546989,0
"2090",2090,9.41302986815572,5.98814713303,8.40589945204556,0
"2091",2091,-1.52389091905206,7.26938647218049,2.86234355298802,0
"2092",2092,3.29965032637119,-5.96788336057216,4.60801379755139,0
"2093",2093,3.96450634114444,-4.94994785636663,4.19611081713811,0
"2094",2094,-7.89571665227413,4.09791012760252,0.319542954675853,0
"2095",2095,-9.97343192342669,2.36882410012186,4.60068067768589,0
"2096",2096,3.16505364142358,-3.03332278039306,9.24882582155988,0
"2097",2097,4.23074914608151,-0.722331730648875,9.30898182559758,0
"2098",2098,-0.95734597183764,1.97198862675577,5.14320099726319,0
"2099",2099,1.7587998509407,1.69253976084292,9.63596678106114,0
"2100",2100,-4.10666059236974,6.14237050525844,8.58233283041045,0
"2101",2101,6.71375171747059,-4.0358366491273,0.169409259688109,0
"2102",2102,4.42973296158016,-9.65330575127155,9.40536613808945,0
"2103",2103,6.17821338120848,9.96730055660009,3.14127722522244,0
"2104",2104,-8.50211893208325,-1.61841352470219,9.34406280750409,0
"2105",2105,2.19911477528512,-7.06655059475452,1.55569053720683,0
"2106",2106,-0.0916189467534423,8.92889044247568,6.50931179290637,0
"2107",2107,9.43670218810439,0.766101931221783,7.74501217762008,0
"2108",2108,-1.2086569191888,6.25076360534877,2.73913611657917,0
"2109",2109,3.83001398295164,-2.20787330530584,5.87128218729049,0
"2110",2110,2.29521628469229,-5.87569659110159,9.51657861704007,0
"2111",2111,-9.35634712688625,-6.77088022232056,6.50763597805053,0
"2112",2112,-6.43265185877681,-7.7274860907346,0.59445038670674,0
"2113",2113,-5.74731899425387,8.32270164974034,9.6785378200002,0
"2114",2114,-4.82178879436105,-1.05069145094603,4.1539793391712,0
"2115",2115,-9.01110776234418,2.72899324074388,2.42120667360723,0
"2116",2116,0.381388962268829,-0.163390384986997,1.10321590444073,0
"2117",2117,-3.3862817985937,4.09646863583475,0.739137136843055,0
"2118",2118,-1.54009196907282,-7.44175491854548,7.44767441181466,0
"2119",2119,1.24126961454749,-3.38455945719033,8.8798086787574,0
"2120",2120,9.26165583077818,0.986115508712828,3.48253689706326,0
"2121",2121,2.83218799158931,-1.14020774606615,0.220083470921963,0
"2122",2122,-3.56103743426502,8.35413376335055,0.759347327984869,0
"2123",2123,-4.57134732045233,-8.66159341298044,8.76758028985932,0
"2124",2124,-3.39545435737818,-8.77255206461996,1.21674656169489,0
"2125",2125,3.09939244762063,9.82155182398856,5.20743931643665,0
"2126",2126,4.54451647121459,-7.72339062765241,7.24979465128854,0
"2127",2127,-0.47910247463733,-6.06068577151746,1.46565686212853,0
"2128",2128,6.07857879716903,8.0910328309983,4.1845003911294,0
"2129",2129,6.50231191888452,6.0093632247299,0.124268380459398,0
"2130",2130,3.84317373856902,-6.48515744600445,8.05205770069733,0
"2131",2131,7.57626242004335,2.33989342581481,2.25147934630513,0
"2132",2132,2.74976381100714,7.2078813565895,4.35003699269146,0
"2133",2133,-7.3551093460992,-1.55058049131185,5.00677985837683,0
"2134",2134,1.08785072341561,-8.09944500215352,2.75248343590647,0
"2135",2135,-8.44866112805903,2.3506054840982,4.03183984104544,0
"2136",2136,7.04044176265597,-8.94079374615103,8.97223692853004,0
"2137",2137,-9.88373911008239,2.46938388794661,7.7261456893757,0
"2138",2138,2.76399009395391,3.46734826918691,3.77632449381053,0
"2139",2139,0.317484424449503,-0.25206679943949,0.0339990854263306,0
"2140",2140,-4.86062602140009,-1.06746411882341,1.53007405810058,0
"2141",2141,3.28388267196715,-0.0127258850261569,9.87675043521449,0
"2142",2142,-3.55330907274038,-5.54509207606316,2.62933872872964,0
"2143",2143,7.48609613161534,7.42252400610596,3.69341508485377,0
"2144",2144,-9.73045740742236,-0.0946207717061043,6.25550149241462,0
